finger 1, finger 2, finger 3, finger 4, finger 5, pitch1, roll1, yaw1, pitch2, roll2, yaw2, a1x, a1y, a1z, g1x, g1y, g1z, a2x, a2y, a2z, g2x, g2y, g2z
90,45,56,4,64,2.74,106.35,-99.65,-49.3,6.11,40.54,-0.45,8.98,-2.63,0.08,0.05,0.08,7.88,0.72,6.74,-0.04,0.01,-0.14
91,45,30,4,88,2.47,103.18,-100.71,-49.67,5.15,40.21,-0.42,9.46,-2.21,0.07,0.02,0.08,8.16,0.62,6.9,-0.11,-0.01,-0.15
91,45,34,22,64,1.53,104.47,-96.12,-50.49,6.69,39.32,-0.26,9.26,-2.39,0.02,-0.01,0.1,8.02,0.77,6.57,-0.13,-0.03,-0.15
91,45,56,27,61,-0.66,105.78,-87.57,-52.65,7.27,37.12,0.11,9.38,-2.65,0.06,0.03,0.09,8.6,0.83,6.51,-0.05,-0.01,-0.16
91,45,48,11,49,-0.49,105,-88.12,-52.4,7.93,37.33,0.09,9.77,-2.62,0.08,0.07,0.07,8.7,0.92,6.63,0,0,-0.11
93,45,36,15,60,-0.7,103.22,-86.93,-52.27,7.43,37.5,0.13,10.08,-2.37,-0.01,0.08,0.06,8.83,0.88,6.77,-0.01,-0.04,-0.05
93,45,50,20,42,0.54,103.26,-92.34,-51.42,6.8,38.38,-0.1,9.96,-2.35,-0.18,0.1,0.06,8.66,0.82,6.86,-0.07,-0.08,0.07
92,45,42,45,40,2.79,109.9,-98.14,-48.73,7.89,41,-0.45,8.7,-3.15,-0.12,0.11,0,7.77,0.94,6.75,-0.06,0,0.04
92,45,28,67,40,0.79,104.03,-93.25,-50.23,4.98,39.66,-0.13,9.28,-2.32,0.04,0.12,0.01,8.08,0.58,6.7,-0.03,0,-0.04
92,45,18,72,48,2.1,102.91,-99.31,-49.84,5.82,40.01,-0.36,9.5,-2.18,-0.07,0.1,0.04,8.08,0.69,6.78,-0.09,-0.05,0.01
92,45,8,83,46,1.81,104.84,-97.03,-50.22,6.36,39.6,-0.3,9.16,-2.43,-0.14,0.09,0.03,8,0.74,6.62,-0.11,-0.05,0.02
91,45,12,72,31,1.77,107.44,-95.9,-51.85,4.83,38.05,-0.29,9,-2.83,-0.55,0.18,-0.06,8.4,0.56,6.58,-0.07,-0.01,0.03
90,45,8,49,33,1.12,106.91,-93.84,-50.3,5.92,39.55,-0.18,8.92,-2.71,-0.2,0.1,0,7.94,0.68,6.56,-0.05,0.05,0.08
91,45,12,27,22,1.15,102.21,-95.41,-51.78,3.33,38.18,-0.19,9.46,-2.05,-0.14,0.07,0.02,8.47,0.39,6.66,-0.05,0.03,0.11
91,45,26,60,21,2.14,103.19,-99.28,-50.78,4.11,39.14,-0.36,9.31,-2.18,-0.16,0.07,0.03,8.3,0.49,6.76,-0.06,0.01,0.13
90,45,50,51,16,4.14,106.89,-103.98,-49.33,5.12,40.56,-0.68,8.96,-2.72,-0.17,0.07,0.02,8.12,0.62,6.95,-0.09,0.03,0.12
91,45,48,51,25,2.24,104.17,-99.07,-49.85,4.84,40.05,-0.36,9.03,-2.28,-0.08,0.06,-0.03,7.95,0.57,6.68,-0.11,0.07,0.06
91,45,68,54,28,1.72,102.67,-97.8,-50.69,3.99,39.24,-0.28,9.17,-2.06,-0.03,0.07,0,7.9,0.45,6.45,-0.12,0.05,0.04
91,45,58,56,31,2,102.12,-99.42,-50.21,3,39.75,-0.33,9.14,-1.96,-0.04,0.07,0.03,7.85,0.34,6.53,-0.07,-0.01,0
91,45,54,29,42,2.5,102.03,-101.85,-50.17,2.9,39.8,-0.41,9.15,-1.95,-0.02,0.06,0.04,7.93,0.34,6.61,-0.02,-0.01,-0.04
91,45,32,11,18,1.28,102.2,-96.02,-50.83,3.89,39.11,-0.21,9.35,-2.02,-0.02,0.04,0.06,8.15,0.45,6.63,-0.01,-0.04,-0.06
91,45,38,20,18,1.21,102.35,-95.63,-51.1,4.53,38.81,-0.21,9.54,-2.09,-0.03,0.07,0.06,8.42,0.54,6.78,-0.02,-0.05,-0.05
91,45,22,20,19,2.6,104.58,-100.22,-49.95,5.89,39.9,-0.44,9.34,-2.43,0,0.08,0.03,8.21,0.71,6.87,-0.04,-0.01,-0.04
91,45,40,33,12,2.26,102.75,-100.13,-50.59,4.46,39.33,-0.39,9.54,-2.16,0.02,0.05,-0.01,8.36,0.53,6.85,-0.06,0.03,-0.04
91,45,22,45,21,1.63,101.78,-97.95,-50.57,3.54,39.38,-0.28,9.54,-1.99,-0.02,0.05,-0.01,8.2,0.42,6.73,-0.08,0.03,0.01
91,45,36,56,48,2.09,101.6,-100.28,-50.28,3.96,39.65,-0.35,9.39,-1.93,-0.04,0.03,0.03,8.05,0.46,6.68,-0.07,-0.02,0.02
91,45,28,74,57,1.78,102.84,-97.97,-50.79,4.71,39.12,-0.29,9.23,-2.1,-0.08,0.03,0.03,7.96,0.53,6.47,-0.07,-0.04,0.01
91,45,26,87,51,0.78,102.95,-93.5,-51.32,4.42,38.6,-0.13,9.21,-2.12,-0.1,0.05,0.04,8.19,0.51,6.54,-0.07,-0.06,0.02
91,45,24,74,85,1.72,102.69,-97.79,-50.89,3.95,39.04,-0.28,9.17,-2.06,-0.05,0.06,0.03,8.12,0.45,6.59,-0.06,-0.01,-0.01
91,45,50,65,67,1.82,102.57,-98.29,-50.63,3.73,39.31,-0.3,9.21,-2.05,-0.05,0.05,0.02,8.03,0.43,6.57,-0.05,-0.03,-0.02
91,45,36,42,60,1.9,102.78,-98.52,-50.88,3.26,39.08,-0.31,9.09,-2.06,0,0.05,0.02,8.08,0.37,6.56,-0.04,0.01,-0.02
91,45,38,31,70,2.29,100.61,-102.27,-50.86,1.82,39.12,-0.38,9.34,-1.75,0.01,0.04,0.02,8.15,0.21,6.63,-0.05,0.01,-0.04
91,45,42,20,79,3.03,100.4,-106.33,-50.47,1.64,39.52,-0.51,9.49,-1.74,-0.09,0.04,0.02,8.23,0.19,6.79,-0.08,0.02,0.02
90,45,28,20,57,4.03,104.31,-105.9,-49.18,3.07,40.78,-0.64,8.83,-2.25,0.02,0.02,0,7.76,0.36,6.69,-0.08,0.07,-0.07
91,45,50,22,60,2.34,100.55,-102.59,-50.39,1.62,39.6,-0.39,9.44,-1.76,0.08,0,0.02,8.09,0.19,6.69,-0.05,0.07,-0.09
91,45,66,56,64,2.83,101.44,-104,-49.95,2.86,40.02,-0.48,9.58,-1.94,0.03,0.01,0.06,8.21,0.34,6.9,-0.06,0.02,-0.09
91,45,78,56,49,3.77,103.2,-106.07,-49.3,3.32,40.66,-0.65,9.56,-2.24,0,0.01,0.05,8.27,0.41,7.11,-0.1,0.02,-0.08
91,45,84,72,45,3.29,104.97,-102.53,-48.31,4.84,41.59,-0.55,9.22,-2.47,0.1,-0.02,0.04,7.97,0.6,7.07,-0.13,0.05,-0.12
91,45,74,63,37,1.98,101.58,-99.78,-49.31,3.54,40.64,-0.34,9.75,-2,0.1,-0.05,0.08,8.29,0.44,7.11,-0.2,0.02,-0.13
91,45,48,63,36,2.83,103.63,-101.86,-48.25,5.67,41.61,-0.48,9.45,-2.29,0,-0.02,0.08,8.12,0.72,7.21,-0.21,0.07,-0.09
91,45,50,78,28,2.68,103.02,-101.74,-52.19,2.62,37.79,-0.47,9.72,-2.25,-0.07,-0.04,0.07,8.43,0.3,6.53,-0.22,-0.08,-0.09
90,45,32,69,33,2.19,105.92,-97.92,-49.42,5.53,40.44,-0.36,8.99,-2.56,-0.03,-0.01,0.08,7.87,0.65,6.71,-0.06,-0.03,-0.06
91,45,26,63,34,2.23,104.25,-99,-49.02,5.25,40.86,-0.37,9.17,-2.33,0.04,0.02,0.08,7.89,0.63,6.83,-0.03,0.03,-0.08
91,45,32,74,48,1.53,102.78,-96.87,-49.96,4.74,39.94,-0.26,9.56,-2.17,-0.03,0.01,0.09,8.25,0.57,6.9,-0.08,0.02,-0.04
90,45,22,63,70,1.98,106.14,-97.11,-49.24,6.82,40.56,-0.32,8.96,-2.59,-0.04,0.01,0.07,7.86,0.8,6.73,-0.08,0.05,-0.03
91,45,4,40,82,0.22,103.1,-90.95,-49.98,5.99,39.86,-0.04,9.31,-2.17,-0.01,-0.05,0.1,7.92,0.69,6.62,-0.09,-0.01,-0.07
90,45,-4,40,88,-0.28,105.68,-88.96,-49.95,7.93,39.78,0.05,8.9,-2.5,-0.02,-0.02,0.12,7.68,0.89,6.39,-0.08,-0.12,-0.11
91,45,-14,45,90,-0.68,104.59,-87.32,-51.44,6.46,38.38,0.11,9.23,-2.4,0,0.03,0.11,8.39,0.75,6.64,-0.04,-0.07,-0.1
91,45,-12,45,88,0.34,105.32,-91.3,-50.23,8.07,39.49,-0.06,9.22,-2.53,0.05,0.01,0.08,8.09,0.95,6.67,-0.03,-0.01,-0.12
91,45,-18,60,67,-0.67,104.49,-87.32,-50.58,7.97,39.15,0.11,9.49,-2.45,0,0.04,0.07,8.2,0.93,6.67,-0.04,-0.03,-0.05
91,45,-14,65,76,-0.32,103.58,-88.64,-50.8,7.53,38.96,0.06,9.61,-2.32,-0.06,0.04,0.07,8.35,0.89,6.75,-0.07,-0.06,-0.04
91,46,-18,76,72,0.61,106.48,-92.15,-49.36,8.69,40.32,-0.1,9.04,-2.67,-0.05,0.05,0.04,7.84,1.02,6.66,-0.05,-0.04,-0.04
91,45,2,58,66,0.68,106.91,-92.34,-50.38,7.88,39.36,-0.11,9.06,-2.76,-0.03,0.07,0.04,8.12,0.92,6.66,-0.04,-0.01,-0.03
91,45,12,51,67,0.24,104.07,-90.99,-50.36,7.35,39.41,-0.04,9.39,-2.35,-0.03,0.05,0.03,8.16,0.86,6.7,-0.03,0.01,-0.02
90,46,30,60,72,0.42,107.23,-91.4,-49.3,8.85,40.37,-0.07,8.82,-2.73,0.04,0.06,0.02,7.63,1.01,6.49,0,0.06,-0.04
91,45,34,72,46,-1.1,101.16,-84.32,-51.71,5.7,38.15,0.19,9.88,-1.95,0,0.06,0.05,8.52,0.67,6.69,0,-0.02,-0.03
90,46,42,65,39,0.26,108.26,-90.84,-50.34,8.76,39.33,-0.04,8.89,-2.93,0,0.14,0.02,8.12,1.02,6.65,0.02,0.01,-0.03
91,45,42,78,45,0.24,102.62,-91.11,-50.91,6.18,38.92,-0.04,9.97,-2.23,0,0.12,0.03,8.6,0.75,6.94,0.01,0.03,0.01
91,45,42,81,46,0.91,105.05,-93.5,-49.77,7.55,39.99,-0.16,9.6,-2.58,-0.05,0.09,0.02,8.31,0.92,6.97,-0.03,0.01,0.04
91,45,42,67,45,0.1,105.39,-90.37,-50.47,6.93,39.33,-0.02,9.3,-2.56,-0.06,0.11,0,8.18,0.81,6.7,-0.02,0.01,0.06
91,45,8,42,55,0.22,102.47,-91.04,-50.53,5.21,39.36,-0.04,9.58,-2.12,-0.07,0.12,0.05,8.14,0.61,6.67,-0.01,-0.06,0.04
90,45,2,45,51,2.15,105.47,-98.01,-49.5,5.67,40.36,-0.35,8.97,-2.48,-0.12,0.16,0.04,7.94,0.67,6.75,-0.02,-0.06,0.09
91,45,2,47,48,2.23,101.47,-101.07,-50.65,3.22,39.31,-0.37,9.34,-1.9,-0.05,0.07,-0.01,8.16,0.38,6.68,-0.06,-0.02,0.03
91,45,-4,49,42,0.87,101.23,-94.43,-51.12,2.77,38.84,-0.14,9.17,-1.82,-0.16,0.08,-0.02,7.99,0.31,6.44,-0.09,-0.01,0.11
90,45,0,36,55,2.74,103.88,-101.27,-49.39,3.76,40.55,-0.44,8.89,-2.2,-0.11,0.08,-0.01,7.79,0.44,6.66,-0.06,0.03,0.08
90,45,40,27,61,2.9,104.28,-101.61,-49.73,3.31,40.22,-0.46,8.88,-2.26,-0.04,0.05,-0.04,7.89,0.39,6.68,-0.07,0.05,0.02
90,45,48,15,60,1.85,102.56,-98.46,-49.39,3.15,40.57,-0.3,8.96,-2,0.02,0.04,-0.04,7.63,0.36,6.53,-0.05,0.08,-0.03
90,45,44,22,57,2.65,103.58,-101.15,-48.19,4.25,41.73,-0.43,9,-2.17,0.02,0.04,0.02,7.62,0.51,6.8,-0.04,0,-0.07
91,45,46,36,55,3.49,105.84,-102.59,-48.22,5.43,41.65,-0.58,9.11,-2.58,0.04,0.03,0.01,7.96,0.67,7.08,-0.06,0.03,-0.1
91,45,30,42,39,3.09,104.29,-102.35,-48.42,5.34,41.46,-0.53,9.53,-2.43,0.09,-0.02,-0.01,8.09,0.67,7.15,-0.06,0.11,-0.09
91,45,34,60,33,2.36,106.15,-98.43,-47.99,6.36,41.83,-0.4,9.26,-2.68,-0.01,-0.01,0.01,7.85,0.78,7.02,-0.09,0.04,-0.06
91,45,52,83,55,2.66,105.2,-100.05,-48.04,6.73,41.77,-0.46,9.5,-2.58,0.07,-0.05,0.04,8.06,0.85,7.2,-0.09,0.02,-0.16
91,46,34,83,51,2.25,107.77,-97.35,-48.59,8.43,41.1,-0.39,9.32,-2.99,0.02,-0.01,0.03,8.1,1.05,7.06,-0.12,0.02,-0.1
93,45,34,69,54,0.73,103.32,-93.17,-50.3,6.92,39.49,-0.13,10.05,-2.38,0.05,-0.08,0.03,8.62,0.86,7.1,-0.12,0.05,-0.12
94,45,42,74,69,-1.22,103.8,-84.88,-51,7.46,38.76,0.22,10.01,-2.46,-0.17,-0.03,0.05,8.6,0.91,6.91,-0.15,-0.08,0.02
94,46,46,58,70,1.67,107.12,-95.66,-48.6,8.29,41.1,-0.28,9.18,-2.83,-0.09,0,0.05,7.97,1.01,6.95,-0.11,-0.02,0.01
94,45,50,40,57,2.38,104.28,-99.58,-48.51,6.57,41.31,-0.41,9.59,-2.44,-0.15,-0.01,0.02,8.11,0.82,7.13,-0.16,-0.05,0.03
93,45,36,38,48,1.01,106.54,-93.54,-50.36,6.8,39.44,-0.17,8.99,-2.67,-0.13,-0.05,0.01,8.07,0.79,6.64,-0.18,-0.05,0.01
93,45,46,69,36,-0.07,105.05,-89.72,-50.04,6.57,39.77,0.01,9.09,-2.44,-0.06,0,0.02,7.87,0.75,6.55,-0.11,-0.04,-0.01
93,45,52,65,22,1.68,103.42,-97.22,-49.82,5.71,40.04,-0.28,9.43,-2.25,-0.11,0.03,0.03,8.13,0.68,6.83,-0.1,-0.05,0.02
92,45,42,83,19,2.49,106.9,-98.49,-48.8,6.15,41.04,-0.4,8.87,-2.69,-0.1,0.03,0.01,7.82,0.73,6.8,-0.1,-0.01,0.02
92,45,26,85,15,1.73,104.36,-96.95,-49.85,5.3,40.03,-0.29,9.21,-2.36,0.02,0.01,0.02,7.99,0.62,6.71,-0.07,0.01,-0.05
92,45,50,60,33,1.1,102.52,-95.04,-50.23,5.2,39.65,-0.19,9.66,-2.15,-0.07,0.05,0.05,8.26,0.62,6.84,-0.07,-0.04,0.01
92,45,44,33,45,1.6,105.2,-96.07,-49.44,6.44,40.38,-0.27,9.37,-2.55,-0.1,0.05,0.05,8.13,0.78,6.92,-0.08,-0.06,0.02
92,45,36,24,63,2.18,105.7,-98,-49.02,5.89,40.83,-0.36,9.16,-2.57,-0.06,0.09,0.01,7.96,0.71,6.87,-0.05,0,0
92,45,16,20,69,1.59,104.29,-96.43,-50.17,4.78,39.74,-0.27,9.26,-2.36,-0.02,0.04,0.02,8.09,0.56,6.72,-0.06,0,0.02
92,45,12,13,75,0.58,102,-92.79,-50.55,4.31,39.37,-0.1,9.48,-2.02,-0.02,0.03,0.06,8.13,0.5,6.67,-0.06,-0.05,-0.01
91,45,-4,11,66,1.96,106.2,-96.98,-49.04,6.11,40.8,-0.32,8.88,-2.58,0.01,0.07,0.05,7.77,0.72,6.71,-0.02,-0.03,-0.04
91,45,-12,4,60,1.25,100.82,-96.65,-50.84,3.52,39.1,-0.22,9.88,-1.89,-0.04,0.04,0.07,8.43,0.42,6.85,-0.05,-0.07,-0.03
90,45,-6,20,33,2.47,107.67,-98.08,-48.75,6.8,41.05,-0.39,8.68,-2.77,-0.03,0.07,0.04,7.68,0.8,6.69,-0.03,-0.01,-0.03
91,45,12,9,24,1.13,100.62,-96.09,-50.37,3.38,39.58,-0.2,9.94,-1.86,0,0.05,0.06,8.44,0.41,6.97,-0.03,-0.03,-0.06
90,45,28,29,25,3.07,107.24,-100.26,-48.47,6.82,41.33,-0.5,8.86,-2.75,-0.07,0.06,0.07,7.74,0.81,6.81,-0.07,-0.03,0
91,45,42,56,30,1.78,103.47,-97.59,-49.93,4.27,40,-0.3,9.38,-2.25,0.02,0.02,0.06,8.15,0.51,6.84,-0.06,0.01,-0.07
90,45,42,63,39,1.89,106.01,-96.84,-49.64,5.75,40.22,-0.31,8.9,-2.55,0.02,0.04,0.06,7.85,0.67,6.64,-0.05,0.01,-0.08
90,45,66,42,45,1.33,105.02,-95.13,-49.56,5.84,40.29,-0.22,8.94,-2.4,0.11,0.04,0.08,7.76,0.67,6.58,-0.03,0,-0.16
91,45,58,60,54,0.34,103.37,-91.49,-50.1,5.31,39.78,-0.06,9.32,-2.21,0.09,0.07,0.11,8.02,0.62,6.68,-0.02,-0.03,-0.19
91,45,48,56,48,0.32,103.32,-91.38,-50.89,6.78,38.92,-0.06,9.62,-2.28,0.03,0.06,0.18,8.33,0.8,6.73,-0.05,-0.11,-0.18
91,46,48,60,52,-1.57,105.56,-84.17,-51.96,9.91,37.62,0.28,9.77,-2.72,-0.06,0.03,0.19,8.78,1.18,6.77,-0.05,-0.15,-0.11
91,46,66,13,54,-0.73,107.97,-87.63,-50.88,11.71,38.53,0.13,9.63,-3.12,-0.02,0.04,0.11,8.71,1.44,6.93,-0.04,-0.07,-0.03
91,46,34,38,61,0.12,104.46,-90.48,-51.51,8.98,38.15,-0.02,9.9,-2.55,-0.12,0.01,0.02,8.76,1.09,6.88,-0.12,-0.04,0.07
90,45,44,40,57,-0.49,105.18,-88.13,-51.07,7.99,38.65,0.08,8.92,-2.42,-0.19,0.01,-0.08,7.95,0.89,6.36,-0.16,0.01,0.14
90,45,48,4,55,-1.19,103.62,-84.95,-51.61,4.35,38.31,0.18,8.61,-2.09,-0.13,0.03,-0.06,7.61,0.46,6.01,-0.11,0.02,0.1
90,45,64,-27,54,1.42,101.82,-96.92,-50.84,2.56,39.13,-0.23,8.87,-1.86,-0.11,0.07,0,7.78,0.28,6.33,-0.06,-0.02,0.06
90,45,54,18,36,4.15,103.66,-107.08,-49,3.06,40.96,-0.66,8.84,-2.15,-0.07,0.03,-0.01,7.74,0.36,6.72,-0.08,0.01,0.02
91,45,74,4,28,3.26,102.76,-104.47,-49.09,2.84,40.88,-0.53,9.14,-2.07,-0.03,-0.01,-0.04,7.8,0.34,6.75,-0.11,0.06,-0.01
90,45,60,6,37,3.14,105.17,-101.84,-47.77,5.09,42.11,-0.51,8.97,-2.43,-0.06,0.01,0,7.53,0.61,6.81,-0.1,0.02,-0.02
91,45,66,29,40,3.97,106.53,-103.71,-47.56,6.7,42.25,-0.66,9.06,-2.69,-0.01,-0.04,0.02,7.7,0.82,7,-0.09,0.01,-0.09
91,45,52,24,39,2.23,104.87,-98.63,-49.34,7.27,40.43,-0.39,9.57,-2.54,0,-0.08,-0.01,8.33,0.91,7.09,-0.13,0.03,-0.08
91,45,52,20,39,0.78,106.67,-92.71,-49.69,8.34,40.01,-0.13,9.28,-2.78,-0.02,-0.04,-0.04,8.09,1,6.79,-0.14,0.06,-0.04
91,45,20,22,45,0.31,104.25,-91.24,-50.81,6.46,39.01,-0.05,9.56,-2.43,-0.03,-0.02,-0.03,8.35,0.77,6.77,-0.13,0.06,-0.01
91,45,30,13,40,-0.22,104.89,-89.13,-50.92,7.04,38.86,0.04,9.44,-2.51,-0.02,0,-0.01,8.3,0.83,6.69,-0.09,0.04,-0.02
91,45,12,38,39,-0.22,104.31,-89.1,-51.13,6.95,38.66,0.04,9.59,-2.45,-0.03,0.04,0.03,8.34,0.81,6.68,-0.05,0,-0.02
91,45,4,76,34,0.37,104.95,-91.44,-50.72,7.31,39.06,-0.06,9.6,-2.56,-0.01,0.05,0.05,8.42,0.88,6.83,-0.03,-0.03,-0.02
91,45,4,83,48,1.54,104.47,-96.13,-49.72,6.98,40.07,-0.27,9.67,-2.49,-0.04,0.06,0.06,8.35,0.86,7.02,-0.03,-0.03,0
91,45,20,83,40,1.39,104.44,-95.57,-49.91,6.36,39.92,-0.24,9.54,-2.46,-0.08,0.06,0.04,8.24,0.77,6.89,-0.05,-0.02,0.02
91,45,14,78,34,1.58,105.85,-95.75,-49.2,6.58,40.61,-0.26,9.21,-2.61,-0.05,0.06,0.07,7.94,0.79,6.81,-0.04,-0.05,-0.01
91,45,20,51,30,2.2,103.76,-99.17,-49.62,4.92,40.28,-0.37,9.44,-2.31,-0.06,0.06,0.08,8.15,0.59,6.9,-0.03,-0.06,0
91,45,30,27,40,3.41,105.24,-102.76,-48.2,5.05,41.69,-0.56,9.12,-2.49,-0.06,0.06,0.08,7.82,0.62,6.97,-0.02,-0.03,-0.01
90,45,58,22,37,4.08,106.91,-103.79,-47.23,6.29,42.59,-0.66,8.89,-2.7,-0.01,0.06,0.1,7.54,0.76,6.93,-0.01,-0.02,-0.08
91,45,54,29,37,2.95,105.57,-100.85,-47.67,7.03,42.12,-0.5,9.37,-2.61,0.02,0.02,0.14,7.86,0.88,7.11,-0.02,-0.07,-0.12
91,46,60,38,45,2.06,106.12,-97.39,-48.2,8.81,41.46,-0.36,9.52,-2.75,-0.03,0.03,0.16,8.06,1.1,7.12,-0.06,-0.12,-0.1
91,46,70,47,40,2.27,106.27,-98.05,-49.14,9.33,40.49,-0.39,9.5,-2.77,-0.08,-0.01,0.12,8.31,1.17,7.1,-0.12,-0.11,-0.06
91,46,64,60,30,-0.06,106.08,-89.8,-50.98,9.39,38.65,0.01,9.29,-2.68,-0.09,-0.05,0.04,8.22,1.09,6.57,-0.16,-0.04,-0.01
91,45,38,60,31,-2.78,104.76,-79.22,-53.03,8.6,36.66,0.46,9.26,-2.44,-0.1,0,0.05,8.32,0.94,6.19,-0.12,-0.07,0.01
91,45,42,67,19,-1.68,103.98,-83.09,-52.35,7.4,37.42,0.28,9.28,-2.31,-0.09,0.05,0.07,8.34,0.83,6.38,-0.07,-0.07,0.02
91,45,42,81,12,-0.58,103.38,-87.49,-52.28,6.51,37.54,0.1,9.41,-2.24,-0.09,0.06,0.05,8.41,0.74,6.46,-0.07,-0.05,0.04
91,45,28,96,15,-0.51,103.06,-87.73,-51.96,6.24,37.87,0.09,9.37,-2.17,-0.11,0.07,0.04,8.27,0.7,6.43,-0.07,-0.05,0.06
91,45,28,87,16,0.82,104.59,-93.26,-50.54,7,39.25,-0.14,9.2,-2.39,-0.14,0.08,0.05,8.07,0.81,6.59,-0.06,-0.04,0.08
91,45,48,76,16,1.38,104.49,-95.51,-50.19,6.35,39.63,-0.23,9.13,-2.36,-0.06,0.04,0.03,8,0.74,6.63,-0.07,-0.02,0.01
91,45,50,69,37,0.32,103.27,-91.4,-51,5.09,38.89,-0.05,9.13,-2.15,-0.09,0.05,0.03,7.96,0.57,6.42,-0.08,-0.04,0.02
90,45,40,56,42,1.57,104.87,-96.1,-50.05,5.64,39.81,-0.25,8.86,-2.35,-0.06,0.06,0.04,7.83,0.64,6.52,-0.06,-0.03,0.01
91,45,44,58,54,1.47,102.52,-96.76,-51,4.07,38.93,-0.24,9.19,-2.04,-0.01,0.01,0.02,8.07,0.46,6.52,-0.07,0,-0.04
91,45,48,49,51,-0.13,102.75,-89.41,-51.7,4.82,38.2,0.02,9.22,-2.09,-0.04,0.01,0.04,8.13,0.54,6.39,-0.05,-0.02,-0.04
91,45,30,60,48,0.5,104.96,-91.95,-50.87,7.2,38.91,-0.08,9.2,-2.46,0.01,0.06,0.04,8.14,0.83,6.57,-0.03,-0.01,-0.08
91,45,12,74,43,0.3,103.03,-91.35,-51.75,6.32,38.08,-0.05,9.7,-2.24,0.02,0.04,0.03,8.6,0.75,6.74,-0.05,0.02,-0.04
91,45,8,63,49,-0.36,102.53,-88.35,-51.87,5.88,37.98,0.06,9.74,-2.16,-0.07,0.05,0.02,8.46,0.68,6.6,-0.06,-0.02,0.03
91,45,22,31,45,1.32,104.89,-95.12,-50.02,6.35,39.81,-0.22,9.24,-2.46,-0.09,0.08,0.02,8.15,0.76,6.79,-0.06,-0.02,0.03
91,45,16,49,54,1.92,103.39,-98.23,-50.21,5.53,39.66,-0.33,9.52,-2.27,-0.06,0.02,0,8.29,0.67,6.87,-0.08,0.02,0.02
91,45,4,42,49,0.89,104.08,-93.64,-50.19,5.44,39.68,-0.15,9.3,-2.33,-0.07,0.03,0.01,8.09,0.64,6.72,-0.09,-0.01,0.02
91,45,16,31,49,2.09,103.42,-98.95,-50.45,4.9,39.45,-0.35,9.43,-2.25,-0.06,0.03,0.03,8.24,0.58,6.78,-0.09,-0.01,0.01
91,45,34,51,60,1.57,103.45,-96.7,-50.08,5.09,39.8,-0.26,9.37,-2.24,-0.1,0,0.03,8.06,0.6,6.71,-0.11,-0.03,0.01
91,45,38,49,63,1.47,104.23,-95.97,-49.92,5.67,39.95,-0.24,9.21,-2.33,-0.05,0,0.05,8.03,0.67,6.73,-0.1,-0.05,-0.04
91,45,56,47,70,1.7,103.61,-97.21,-50.29,5.58,39.57,-0.29,9.39,-2.27,-0.06,-0.02,0.06,8.18,0.66,6.76,-0.12,-0.03,-0.02
91,45,48,58,69,1.1,104.21,-94.46,-50.63,5.97,39.21,-0.18,9.22,-2.33,-0.07,-0.03,0.06,8.1,0.69,6.61,-0.13,-0.04,-0.04
91,45,56,51,64,0.44,103.26,-91.93,-51.11,5.53,38.76,-0.07,9.35,-2.21,-0.06,-0.02,0.06,8.2,0.64,6.58,-0.13,-0.06,-0.06
91,45,62,49,51,0.77,104.89,-93.01,-50.57,7.22,39.2,-0.13,9.09,-2.42,-0.07,-0.01,0.06,7.99,0.83,6.52,-0.12,-0.06,-0.05
91,45,50,49,63,0.4,104.89,-91.54,-51.11,7.06,38.68,-0.06,9.03,-2.4,-0.05,-0.02,0.05,8.09,0.8,6.47,-0.12,-0.03,-0.05
91,45,44,56,51,-0.26,104.14,-88.93,-51.38,7.46,38.38,0.04,9.12,-2.3,-0.04,-0.03,0.03,8.1,0.84,6.41,-0.13,-0.01,-0.05
91,45,48,33,43,-1.3,104.05,-84.66,-52.48,7.5,37.28,0.21,9.11,-2.28,-0.04,-0.01,0.01,8.17,0.82,6.22,-0.1,0.02,-0.02
91,45,42,51,43,-0.88,104.54,-86.5,-51.68,7.58,38.07,0.15,9.19,-2.38,-0.06,0.04,0.02,8.18,0.85,6.4,-0.07,0,0
91,45,32,47,34,1.31,104.88,-95.07,-50.2,7.59,39.55,-0.22,9.34,-2.48,-0.03,0.03,0,8.18,0.9,6.75,-0.07,0.04,-0.02
91,45,28,63,13,0.75,104.85,-92.93,-50.51,7.69,39.24,-0.13,9.35,-2.48,-0.04,0.01,-0.01,8.14,0.9,6.65,-0.09,0.04,-0.01
91,45,12,42,7,-0.46,105.71,-88.3,-50.91,7.88,38.83,0.08,9.18,-2.58,-0.03,0.05,0,8.08,0.9,6.5,-0.06,0.03,-0.01
91,45,14,67,12,-0.24,103.57,-88.99,-51.53,7.15,38.25,0.04,9.59,-2.32,-0.01,0.04,0.03,8.48,0.84,6.68,-0.05,-0.01,-0.04
91,45,14,20,10,0.2,104.43,-90.79,-51.61,7.75,38.13,-0.03,9.5,-2.44,-0.06,0.06,0,8.42,0.9,6.61,-0.06,0.01,0.02
91,45,6,-2,18,-0.46,103.03,-87.97,-52.02,6.43,37.81,0.08,9.63,-2.23,-0.07,0.06,-0.01,8.48,0.74,6.58,-0.06,0.02,0.04
91,45,6,-2,31,0.51,104.37,-92.07,-50.75,6.26,39.08,-0.09,9.3,-2.38,-0.1,0.11,-0.01,8.14,0.73,6.61,-0.03,0,0.07
